index,property_type,room_type,accommodates,year_month,active_listings_rate,min_price_active,max_price_active,median_price_active,avg_price_active,distinct_hosts,superhost_rate,avg_review_score_active,active_listings,inactive_listings,total_stays,avg_estimated_revenue_per_active,pct_change_active_listings,pct_change_inactive_listings
3805,Room in hotel,Hotel room,3,2020-09,100.0,130.0,173.0,157.0,153.33333333333334,2.0,0.0,70.0,3.0,0.0,1.0,52.333333333333336,0.0,
3806,Room in hotel,Hotel room,3,2020-10,100.0,130.0,173.0,157.0,153.33333333333334,2.0,0.0,70.0,3.0,0.0,1.0,52.333333333333336,0.0,
3807,Room in hotel,Hotel room,3,2020-11,100.0,130.0,173.0,157.0,153.33333333333334,2.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,
3808,Room in hotel,Hotel room,3,2020-12,100.0,130.0,158.0,142.0,143.33333333333334,2.0,0.0,70.0,3.0,0.0,34.0,1494.6666666666667,0.0,
3809,Room in hotel,Hotel room,3,2021-01,100.0,130.0,158.0,142.0,143.33333333333334,2.0,0.0,76.5,3.0,0.0,0.0,0.0,0.0,
3810,Room in hotel,Hotel room,3,2021-02,100.0,130.0,173.0,157.0,153.33333333333334,2.0,0.0,76.5,3.0,0.0,30.0,1300.0,0.0,
3811,Room in hotel,Hotel room,3,2021-03,100.0,130.0,163.0,147.0,146.66666666666666,2.0,0.0,76.5,3.0,0.0,30.0,1630.0,0.0,
3812,Room in hotel,Hotel room,3,2021-04,100.0,136.0,163.0,147.0,148.66666666666666,2.0,0.0,76.5,3.0,0.0,6.0,275.6666666666667,0.0,
3813,Room in hotel,Hotel room,5,2020-08,100.0,204.0,204.0,204.0,204.0,1.0,0.0,,1.0,0.0,30.0,6120.0,,
3814,Room in hotel,Hotel room,5,2020-09,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3815,Room in hotel,Hotel room,5,2020-10,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3816,Room in hotel,Hotel room,5,2020-11,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3817,Room in hotel,Hotel room,5,2020-12,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3818,Room in hotel,Hotel room,5,2021-01,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3819,Room in hotel,Hotel room,5,2021-02,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3820,Room in hotel,Hotel room,5,2021-03,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3821,Room in hotel,Hotel room,5,2021-04,100.0,880.0,880.0,880.0,880.0,1.0,0.0,,1.0,0.0,30.0,26400.0,0.0,
3822,Room in hotel,Private room,1,2020-08,100.0,40.0,79.0,47.0,53.25,3.0,0.0,85.5,4.0,0.0,2.0,31.0,,
3823,Room in hotel,Private room,1,2020-09,100.0,40.0,79.0,47.0,53.25,3.0,0.0,85.5,4.0,0.0,2.0,31.0,0.0,
3824,Room in hotel,Private room,1,2020-10,100.0,40.0,69.0,47.0,50.75,3.0,0.0,90.33333333333333,4.0,0.0,23.0,258.75,0.0,
3825,Room in hotel,Private room,1,2020-11,100.0,40.0,65.0,49.0,50.8,4.0,0.0,92.75,5.0,0.0,20.0,220.0,25.0,
3826,Room in hotel,Private room,1,2020-12,100.0,40.0,75.0,49.0,54.8,4.0,0.0,92.75,5.0,0.0,39.0,487.0,0.0,
3827,Room in hotel,Private room,1,2021-01,100.0,40.0,65.0,49.0,50.8,4.0,0.0,93.0,5.0,0.0,30.0,386.0,0.0,
3828,Room in hotel,Private room,1,2021-02,100.0,40.0,2820.0,52.0,513.5,5.0,0.0,90.5,6.0,0.0,90.0,14705.0,19.999999999999996,
3829,Room in hotel,Private room,1,2021-03,100.0,40.0,2833.0,52.5,515.8333333333334,5.0,0.0,90.5,6.0,0.0,98.0,14826.5,0.0,
3830,Room in hotel,Private room,1,2021-04,100.0,40.0,72.0,49.0,52.6,4.0,0.0,90.75,5.0,0.0,56.0,699.6,-16.666666666666664,
3831,Room in hotel,Private room,2,2020-08,100.0,45.0,489.0,109.0,125.43705882352941,26.0,23.076923076923077,88.92,51.0,0.0,300.0,803.5235294117647,,
3832,Room in hotel,Private room,2,2020-09,100.0,49.0,266.43,105.0,116.6864705882353,26.0,23.076923076923077,89.08,51.0,0.0,302.0,945.1074509803921,0.0,
3833,Room in hotel,Private room,2,2020-10,100.0,47.0,296.0,116.5,124.4,26.0,23.076923076923077,90.32142857142857,50.0,0.0,357.0,1025.4862,-1.9607843137254943,
3834,Room in hotel,Private room,2,2020-11,100.0,47.0,320.0,114.5,123.0925925925926,26.0,23.076923076923077,89.9,54.0,0.0,358.0,1019.0370370370371,8.000000000000007,
3835,Room in hotel,Private room,2,2020-12,100.0,49.0,2243.0,119.0,171.0909090909091,26.0,26.923076923076923,88.93548387096774,55.0,0.0,715.0,2801.0545454545454,1.85185185185186,
3836,Room in hotel,Private room,2,2021-01,100.0,49.0,2298.0,184.0,478.20338983050846,26.0,26.923076923076923,88.86111111111111,118.0,0.0,1364.0,8663.686440677966,114.54545454545455,
3837,Room in hotel,Private room,2,2021-02,100.0,49.0,2826.0,182.0,363.48275862068965,25.0,28.000000000000004,89.26315789473684,116.0,0.0,1516.0,7007.612068965517,-1.6949152542372836,
3838,Room in hotel,Private room,2,2021-03,100.0,49.0,2833.0,205.0,419.35042735042737,27.0,25.925925925925924,89.36585365853658,117.0,0.0,1432.0,6880.572649572649,0.8620689655172376,
3839,Room in hotel,Private room,2,2021-04,99.19354838709677,49.0,2308.0,192.0,358.1626016260163,31.0,22.58064516129032,89.8,123.0,1.0,1724.0,7516.918699186992,5.128205128205132,inf
3840,Room in hotel,Private room,3,2020-08,100.0,83.0,207.0,130.0,130.92307692307693,9.0,22.22222222222222,80.42857142857143,13.0,0.0,61.0,606.6153846153846,,
3841,Room in hotel,Private room,3,2020-09,100.0,79.0,158.0,124.0,125.09923076923077,9.0,22.22222222222222,80.42857142857143,13.0,0.0,69.0,675.6376923076924,0.0,
3842,Room in hotel,Private room,3,2020-10,100.0,80.0,172.0,126.0,125.46153846153847,9.0,22.22222222222222,80.42857142857143,13.0,0.0,57.0,574.5384615384615,0.0,
3843,Room in hotel,Private room,3,2020-11,100.0,80.0,209.0,125.0,124.8,10.0,20.0,80.71428571428571,15.0,0.0,81.0,667.2666666666667,15.384615384615374,
3844,Room in hotel,Private room,3,2020-12,100.0,99.0,242.0,132.0,138.73333333333332,10.0,20.0,82.875,15.0,0.0,132.0,1221.4,0.0,
3845,Room in hotel,Private room,3,2021-01,100.0,80.0,259.0,126.5,133.5625,11.0,18.181818181818183,83.375,16.0,0.0,150.0,1239.125,6.666666666666665,
3846,Room in hotel,Private room,3,2021-02,100.0,80.0,233.0,130.5,134.875,11.0,18.181818181818183,85.11111111111111,16.0,0.0,155.0,1317.375,0.0,
3847,Room in hotel,Private room,3,2021-03,100.0,84.0,240.0,137.0,147.0,11.0,18.181818181818183,84.4,16.0,0.0,136.0,1242.6875,0.0,
3848,Room in hotel,Private room,3,2021-04,100.0,86.0,248.0,138.0,141.8235294117647,12.0,16.666666666666664,85.0909090909091,17.0,0.0,185.0,1605.0588235294117,6.25,
3849,Room in hotel,Private room,4,2020-08,100.0,138.0,504.0,149.0,220.0,7.0,28.57142857142857,89.0,9.0,0.0,36.0,848.6666666666666,,
3850,Room in hotel,Private room,4,2020-09,100.0,141.0,374.0,151.0,190.125,6.0,33.33333333333333,98.66666666666667,8.0,0.0,37.0,988.125,-11.111111111111116,
3851,Room in hotel,Private room,4,2020-10,100.0,132.0,379.0,150.0,185.125,6.0,33.33333333333333,99.0,8.0,0.0,66.0,1535.75,0.0,
3852,Room in hotel,Private room,4,2020-11,100.0,130.0,384.0,149.0,180.0,5.0,40.0,99.0,7.0,0.0,6.0,160.14285714285714,-12.5,
3853,Room in hotel,Private room,4,2020-12,100.0,142.0,394.0,149.5,184.0,6.0,33.33333333333333,95.4,8.0,0.0,28.0,576.875,14.28571428571428,
3854,Room in hotel,Private room,4,2021-01,100.0,126.0,399.0,146.0,182.625,6.0,33.33333333333333,92.83333333333333,8.0,0.0,97.0,1906.5,0.0,
3855,Room in hotel,Private room,4,2021-02,100.0,143.0,399.0,164.0,189.125,6.0,33.33333333333333,91.16666666666667,8.0,0.0,43.0,952.375,0.0,
3856,Room in hotel,Private room,4,2021-03,100.0,127.0,402.0,159.0,185.0,7.0,28.57142857142857,88.0,9.0,0.0,73.0,1304.7777777777778,12.5,
3857,Room in hotel,Private room,4,2021-04,100.0,143.0,425.0,159.0,186.36363636363637,8.0,25.0,88.25,11.0,0.0,72.0,1127.3636363636363,22.222222222222232,
3858,Room in hotel,Private room,5,2020-08,100.0,105.0,105.0,105.0,105.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,,
3859,Room in hotel,Private room,5,2020-09,100.0,104.0,104.0,104.0,104.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,
3860,Room in hotel,Private room,5,2020-10,100.0,114.0,114.0,114.0,114.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,
3861,Room in hotel,Private room,5,2020-11,100.0,117.0,117.0,117.0,117.0,1.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,
3862,Room in hotel,Private room,5,2020-12,100.0,160.0,160.0,160.0,160.0,1.0,0.0,100.0,1.0,0.0,29.0,4640.0,0.0,
3863,Room in hotel,Private room,5,2021-01,100.0,127.0,127.0,127.0,127.0,1.0,0.0,100.0,1.0,0.0,3.0,381.0,0.0,
3864,Room in hotel,Private room,5,2021-02,100.0,148.0,148.0,148.0,148.0,1.0,0.0,100.0,1.0,0.0,1.0,148.0,0.0,
3865,Room in hotel,Private room,5,2021-03,100.0,157.0,157.0,157.0,157.0,1.0,0.0,100.0,1.0,0.0,3.0,471.0,0.0,
3866,Room in hotel,Private room,5,2021-04,100.0,215.0,215.0,215.0,215.0,1.0,0.0,100.0,1.0,0.0,5.0,1075.0,0.0,
3867,Room in hotel,Private room,6,2021-02,100.0,44.0,44.0,44.0,44.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,,
3868,Room in hotel,Private room,6,2021-03,100.0,45.0,45.0,45.0,45.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,
3869,Room in hotel,Private room,8,2021-01,100.0,44.0,44.0,44.0,44.0,1.0,0.0,80.0,1.0,0.0,0.0,0.0,,
3870,Room in hotel,Private room,12,2020-08,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,0.0,0.0,,
3871,Room in hotel,Private room,12,2020-09,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,2.0,326.0,0.0,
3872,Room in hotel,Private room,12,2020-10,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,3.0,489.0,0.0,
3873,Room in hotel,Private room,12,2020-11,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,7.0,1141.0,0.0,
3874,Room in hotel,Private room,12,2020-12,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,13.0,2119.0,0.0,
3875,Room in hotel,Private room,12,2021-01,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,5.0,815.0,0.0,
3876,Room in hotel,Private room,12,2021-02,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,29.0,4727.0,0.0,
3877,Room in hotel,Private room,12,2021-03,100.0,163.0,163.0,163.0,163.0,1.0,0.0,70.0,1.0,0.0,8.0,1304.0,0.0,
3878,Room in resort,Hotel room,4,2020-08,100.0,622.0,622.0,622.0,622.0,1.0,0.0,,1.0,0.0,30.0,18660.0,,
3879,Room in resort,Hotel room,4,2020-09,100.0,621.0,621.0,621.0,621.0,1.0,0.0,,1.0,0.0,30.0,18630.0,0.0,
3880,Room in resort,Hotel room,4,2020-10,100.0,590.0,590.0,590.0,590.0,1.0,0.0,,1.0,0.0,30.0,17700.0,0.0,
3881,Room in resort,Hotel room,4,2020-11,100.0,599.0,599.0,599.0,599.0,1.0,0.0,,1.0,0.0,30.0,17970.0,0.0,
3882,Room in resort,Hotel room,4,2020-12,100.0,567.0,567.0,567.0,567.0,1.0,0.0,,1.0,0.0,30.0,17010.0,0.0,
3883,Room in resort,Hotel room,4,2021-01,100.0,555.0,555.0,555.0,555.0,1.0,0.0,,1.0,0.0,30.0,16650.0,0.0,
3884,Room in resort,Hotel room,4,2021-02,100.0,557.0,557.0,557.0,557.0,1.0,0.0,,1.0,0.0,30.0,16710.0,0.0,
3885,Room in resort,Hotel room,4,2021-03,100.0,550.0,550.0,550.0,550.0,1.0,0.0,,1.0,0.0,30.0,16500.0,0.0,
3886,Room in resort,Hotel room,4,2021-04,100.0,561.0,561.0,561.0,561.0,1.0,0.0,,1.0,0.0,30.0,16830.0,0.0,
3887,Room in serviced apartment,Hotel room,1,2020-08,100.0,77.0,77.0,77.0,77.0,1.0,0.0,93.0,1.0,0.0,0.0,0.0,,
3888,Room in serviced apartment,Hotel room,1,2020-09,100.0,77.0,77.0,77.0,77.0,1.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,
3889,Room in serviced apartment,Hotel room,1,2020-10,100.0,94.0,94.0,94.0,94.0,1.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,
3890,Room in serviced apartment,Hotel room,1,2020-11,100.0,98.0,98.0,98.0,98.0,1.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,
3891,Room in serviced apartment,Hotel room,1,2020-12,100.0,40.0,98.0,69.0,69.0,2.0,0.0,93.0,2.0,0.0,19.0,496.0,100.0,
3892,Room in serviced apartment,Hotel room,1,2021-01,100.0,59.0,95.0,77.0,77.0,2.0,0.0,93.0,2.0,0.0,30.0,885.0,0.0,
3893,Room in serviced apartment,Hotel room,1,2021-02,100.0,61.0,99.0,80.0,80.0,2.0,0.0,93.0,2.0,0.0,30.0,915.0,0.0,
3894,Room in serviced apartment,Hotel room,1,2021-03,100.0,61.0,97.0,79.0,79.0,2.0,0.0,96.0,2.0,0.0,30.0,915.0,0.0,
3895,Room in serviced apartment,Hotel room,1,2021-04,100.0,61.0,101.0,81.0,81.0,2.0,0.0,93.0,2.0,0.0,30.0,915.0,0.0,
3896,Room in serviced apartment,Hotel room,2,2020-08,100.0,53.0,296.0,141.755,149.5364285714286,10.0,20.0,87.33333333333333,14.0,0.0,86.0,636.9285714285714,,
3897,Room in serviced apartment,Hotel room,2,2020-09,100.0,49.0,319.0,144.0,144.4,9.0,22.22222222222222,88.92307692307692,15.0,0.0,126.0,829.0666666666667,7.14285714285714,
3898,Room in serviced apartment,Hotel room,2,2020-10,100.0,85.0,376.0,150.0,182.4,9.0,22.22222222222222,88.84615384615384,15.0,0.0,175.0,1492.4,0.0,
3899,Room in serviced apartment,Hotel room,2,2020-11,100.0,85.0,355.0,196.0,185.33333333333334,9.0,22.22222222222222,89.0,15.0,0.0,295.0,3162.0666666666666,0.0,
3900,Room in serviced apartment,Hotel room,2,2020-12,100.0,85.0,439.0,171.5,218.85714285714286,8.0,12.5,88.58333333333333,14.0,0.0,234.0,3892.3571428571427,-6.666666666666665,
3901,Room in serviced apartment,Hotel room,2,2021-01,100.0,48.0,448.0,179.0,214.66666666666666,9.0,22.22222222222222,89.3076923076923,15.0,0.0,304.0,4374.533333333334,7.14285714285714,
3902,Room in serviced apartment,Hotel room,2,2021-02,100.0,85.0,439.0,199.0,218.46666666666667,9.0,22.22222222222222,89.53846153846153,15.0,0.0,223.0,3816.2,0.0,
3903,Room in serviced apartment,Hotel room,2,2021-03,100.0,85.0,425.0,199.0,226.93333333333334,9.0,22.22222222222222,89.53846153846153,15.0,0.0,260.0,4290.466666666666,0.0,
3904,Room in serviced apartment,Hotel room,2,2021-04,100.0,85.0,439.0,199.0,231.73333333333332,9.0,22.22222222222222,89.53846153846153,15.0,0.0,256.0,4161.8,0.0,
3905,Room in serviced apartment,Hotel room,3,2020-08,100.0,135.0,202.0,168.0,168.33333333333334,2.0,0.0,91.66666666666667,3.0,0.0,13.0,629.3333333333334,,
3906,Room in serviced apartment,Hotel room,3,2020-09,100.0,105.0,236.0,200.0,180.33333333333334,2.0,0.0,92.33333333333333,3.0,0.0,11.0,428.6666666666667,0.0,
3907,Room in serviced apartment,Hotel room,3,2020-10,100.0,105.0,228.0,206.0,179.66666666666666,2.0,0.0,90.33333333333333,3.0,0.0,65.0,3497.3333333333335,0.0,
3908,Room in serviced apartment,Hotel room,3,2020-11,100.0,105.0,243.0,208.0,185.33333333333334,2.0,0.0,90.33333333333333,3.0,0.0,38.0,1686.3333333333333,0.0,
3909,Room in serviced apartment,Hotel room,3,2020-12,100.0,105.0,243.0,192.0,180.0,2.0,0.0,90.33333333333333,3.0,0.0,35.0,1421.0,0.0,
3910,Room in serviced apartment,Hotel room,3,2021-01,100.0,105.0,238.0,195.0,179.33333333333334,2.0,0.0,90.0,3.0,0.0,60.0,3430.0,0.0,
3911,Room in serviced apartment,Hotel room,3,2021-02,100.0,105.0,218.0,183.0,168.66666666666666,2.0,0.0,90.0,3.0,0.0,4.0,267.3333333333333,0.0,
3912,Room in serviced apartment,Hotel room,3,2021-03,100.0,105.0,239.0,209.0,184.33333333333334,2.0,0.0,91.0,3.0,0.0,9.0,463.6666666666667,0.0,
3913,Room in serviced apartment,Hotel room,3,2021-04,100.0,105.0,270.0,232.0,202.33333333333334,2.0,0.0,91.0,3.0,0.0,11.0,495.0,0.0,
3914,Room in serviced apartment,Hotel room,4,2020-08,100.0,104.0,503.0,239.5,246.6,8.0,50.0,94.25,10.0,0.0,106.0,2601.0,,
3915,Room in serviced apartment,Hotel room,4,2020-09,100.0,114.0,1100.0,229.0,313.5,10.0,40.0,93.5,12.0,0.0,195.0,6178.166666666667,19.999999999999996,
3916,Room in serviced apartment,Hotel room,4,2020-10,100.0,110.0,1100.0,278.0,339.6666666666667,10.0,40.0,93.7,12.0,0.0,165.0,5686.833333333333,0.0,
3917,Room in serviced apartment,Hotel room,4,2020-11,100.0,117.0,1100.0,274.5,336.4166666666667,10.0,40.0,94.45454545454545,12.0,0.0,166.0,5449.916666666667,0.0,
3918,Room in serviced apartment,Hotel room,4,2020-12,100.0,120.0,1100.0,210.0,354.6923076923077,11.0,27.27272727272727,92.41666666666667,13.0,0.0,259.0,7513.923076923077,8.333333333333325,
3919,Room in serviced apartment,Hotel room,4,2021-01,100.0,106.0,1100.0,231.0,365.1875,12.0,33.33333333333333,93.26666666666667,16.0,0.0,284.0,7084.6875,23.076923076923084,
3920,Room in serviced apartment,Hotel room,4,2021-02,100.0,129.0,1100.0,279.0,381.73333333333335,12.0,33.33333333333333,93.42857142857143,15.0,0.0,251.0,7179.066666666667,-6.25,
3921,Room in serviced apartment,Hotel room,4,2021-03,100.0,152.0,1100.0,350.0,415.46666666666664,12.0,33.33333333333333,92.0,15.0,0.0,215.0,5348.2,0.0,
3922,Room in serviced apartment,Hotel room,4,2021-04,100.0,152.0,1100.0,328.0,393.6875,12.0,33.33333333333333,91.26666666666667,16.0,0.0,253.0,5848.6875,6.666666666666665,
3923,Room in serviced apartment,Hotel room,5,2020-08,100.0,206.0,409.0,235.57,278.114,5.0,0.0,92.57142857142857,10.0,0.0,28.0,845.6380000000001,,
3924,Room in serviced apartment,Hotel room,5,2020-09,100.0,220.0,409.0,286.5,290.7,5.0,0.0,93.5,10.0,0.0,24.0,718.0,0.0,
3925,Room in serviced apartment,Hotel room,5,2020-10,100.0,205.0,502.0,238.5,306.7,5.0,0.0,93.66666666666667,10.0,0.0,137.0,5047.4,0.0,
3926,Room in serviced apartment,Hotel room,5,2020-11,100.0,220.0,509.0,234.0,294.77777777777777,5.0,0.0,92.875,9.0,0.0,68.0,2563.5555555555557,-9.999999999999998,
3927,Room in serviced apartment,Hotel room,5,2020-12,100.0,220.0,539.0,226.5,284.75,4.0,0.0,87.14285714285714,8.0,0.0,127.0,4994.875,-11.111111111111116,
3928,Room in serviced apartment,Hotel room,5,2021-01,100.0,220.0,539.0,224.0,279.75,4.0,0.0,89.57142857142857,8.0,0.0,44.0,2570.5,0.0,
3929,Room in serviced apartment,Hotel room,5,2021-02,100.0,205.0,539.0,220.0,275.625,4.0,0.0,90.0,8.0,0.0,51.0,2778.25,0.0,
3930,Room in serviced apartment,Hotel room,5,2021-03,100.0,220.0,525.0,228.5,284.0,4.0,0.0,90.28571428571429,8.0,0.0,54.0,2912.5,0.0,
3931,Room in serviced apartment,Hotel room,5,2021-04,100.0,220.0,539.0,220.0,281.57142857142856,3.0,0.0,93.42857142857143,7.0,0.0,71.0,3670.8571428571427,-12.5,
3932,Room in serviced apartment,Hotel room,6,2020-08,100.0,90.0,419.0,119.5,165.5,2.0,0.0,89.33333333333333,6.0,0.0,101.0,2009.5,,
3933,Room in serviced apartment,Hotel room,6,2020-09,100.0,90.0,426.0,121.5,167.33333333333334,2.0,0.0,89.16666666666667,6.0,0.0,120.0,2282.5,0.0,
3934,Room in serviced apartment,Hotel room,6,2020-10,100.0,100.0,426.0,127.5,174.035,2.0,0.0,89.16666666666667,6.0,0.0,104.0,2121.5433333333335,0.0,
3935,Room in serviced apartment,Hotel room,6,2020-11,100.0,100.0,458.0,138.0,194.0,2.0,0.0,88.4,5.0,0.0,36.0,846.4,-16.666666666666664,
3936,Room in serviced apartment,Hotel room,6,2020-12,100.0,196.0,450.0,323.0,323.0,2.0,0.0,91.0,2.0,0.0,30.0,4591.0,-60.0,
3937,Room in serviced apartment,Hotel room,6,2021-01,100.0,156.0,425.0,290.5,290.5,2.0,0.0,91.0,2.0,0.0,41.0,4812.0,0.0,
3938,Room in serviced apartment,Hotel room,6,2021-02,100.0,156.0,433.0,294.5,294.5,2.0,0.0,91.0,2.0,0.0,16.0,2910.0,0.0,
3939,Room in serviced apartment,Hotel room,6,2021-03,100.0,156.0,469.0,312.5,312.5,2.0,0.0,91.0,2.0,0.0,42.0,5467.0,0.0,
3940,Room in serviced apartment,Hotel room,6,2021-04,100.0,156.0,292.0,224.0,224.0,1.0,0.0,88.5,2.0,0.0,36.0,4372.0,0.0,
3941,Room in serviced apartment,Hotel room,7,2020-08,100.0,285.0,591.0,438.0,438.0,2.0,0.0,93.5,2.0,0.0,31.0,4570.5,,
3942,Room in serviced apartment,Hotel room,7,2020-09,100.0,231.0,605.0,285.0,373.6666666666667,3.0,0.0,93.66666666666667,3.0,0.0,46.0,3936.6666666666665,50.0,
3943,Room in serviced apartment,Hotel room,7,2020-10,100.0,231.0,595.0,308.0,378.0,3.0,0.0,93.66666666666667,3.0,0.0,63.0,5985.0,0.0,
3944,Room in serviced apartment,Hotel room,7,2020-11,100.0,369.0,618.0,493.5,493.5,2.0,0.0,93.5,2.0,0.0,32.0,6402.0,-33.333333333333336,
3945,Room in serviced apartment,Hotel room,7,2020-12,100.0,222.0,595.0,408.5,408.5,2.0,0.0,93.5,2.0,0.0,21.0,3077.0,0.0,
3946,Room in serviced apartment,Hotel room,7,2021-01,100.0,184.0,595.0,389.5,389.5,2.0,0.0,93.5,2.0,0.0,17.0,1564.0,0.0,
3947,Room in serviced apartment,Hotel room,7,2021-02,100.0,369.0,595.0,482.0,482.0,2.0,0.0,93.5,2.0,0.0,33.0,6427.5,0.0,
3948,Room in serviced apartment,Hotel room,7,2021-03,100.0,368.0,595.0,481.5,481.5,2.0,0.0,93.5,2.0,0.0,57.0,13893.0,0.0,
3949,Room in serviced apartment,Hotel room,7,2021-04,100.0,595.0,595.0,595.0,595.0,1.0,0.0,100.0,1.0,0.0,6.0,3570.0,-50.0,
3950,Serviced apartment,Entire home/apt,1,2020-05,100.0,129.0,2500.0,1314.5,1314.5,2.0,0.0,,2.0,0.0,1.0,64.5,,
3951,Serviced apartment,Entire home/apt,1,2020-06,100.0,100.0,2500.0,127.0,909.0,3.0,0.0,,3.0,0.0,42.0,10209.0,50.0,
3952,Serviced apartment,Entire home/apt,1,2020-07,100.0,100.0,2500.0,128.0,909.3333333333334,3.0,0.0,,3.0,0.0,61.0,26042.666666666668,0.0,
3953,Serviced apartment,Entire home/apt,2,2020-05,100.0,60.0,1000.0,178.0,233.54,35.0,11.428571428571429,92.77777777777777,54.0,0.0,328.0,998.7962962962963,,
3954,Serviced apartment,Entire home/apt,2,2020-06,100.0,60.0,1000.0,185.0,234.66,35.0,11.428571428571429,93.94736842105263,54.0,0.0,376.0,1178.2592592592594,0.0,
3955,Serviced apartment,Entire home/apt,2,2020-07,100.0,60.0,999.0,165.0,211.51020408163265,32.0,9.375,93.54545454545455,53.0,0.0,407.0,1423.0754716981132,-1.851851851851849,
3956,Serviced apartment,Entire home/apt,3,2020-05,100.0,71.0,2800.0,235.0,462.8611111111111,12.0,8.333333333333332,97.2,36.0,0.0,137.0,2752.472222222222,,
3957,Serviced apartment,Entire home/apt,3,2020-06,100.0,69.0,2800.0,234.5,462.9166666666667,12.0,8.333333333333332,91.53846153846153,36.0,0.0,277.0,4923.277777777777,0.0,
3958,Serviced apartment,Entire home/apt,3,2020-07,100.0,150.0,2799.0,500.0,725.2777777777778,9.0,11.11111111111111,91.7,18.0,0.0,70.0,4902.888888888889,-50.0,
3959,Serviced apartment,Entire home/apt,4,2020-05,100.0,139.0,879.0,210.0,256.1714285714286,24.0,8.333333333333332,92.0909090909091,35.0,0.0,437.0,2664.2,,
3960,Serviced apartment,Entire home/apt,4,2020-06,100.0,110.0,878.0,206.0,250.375,28.0,7.142857142857142,92.68,40.0,0.0,398.0,2244.325,14.28571428571428,
3961,Serviced apartment,Entire home/apt,4,2020-07,100.0,110.0,878.0,220.0,277.96666666666664,25.0,0.0,88.78947368421052,30.0,0.0,221.0,2153.733333333333,-25.0,
3962,Serviced apartment,Entire home/apt,5,2020-05,100.0,145.0,999.0,370.0,446.3333333333333,8.0,25.0,89.72727272727273,15.0,0.0,71.0,1091.0666666666666,,
3963,Serviced apartment,Entire home/apt,5,2020-06,100.0,190.0,999.0,371.0,459.8666666666667,8.0,12.5,90.5,15.0,0.0,103.0,1557.4,0.0,
3964,Serviced apartment,Entire home/apt,5,2020-07,100.0,145.0,999.0,499.5,518.9,6.0,16.666666666666664,88.625,10.0,0.0,26.0,778.1,-33.333333333333336,
3965,Serviced apartment,Entire home/apt,6,2020-05,100.0,99.0,2500.0,230.0,515.4761904761905,14.0,14.285714285714285,94.7,21.0,0.0,199.0,7268.142857142857,,
3966,Serviced apartment,Entire home/apt,6,2020-06,100.0,104.0,2500.0,259.0,494.72727272727275,13.0,7.6923076923076925,92.54545454545455,22.0,0.0,180.0,5856.181818181818,4.761904761904767,
3967,Serviced apartment,Entire home/apt,6,2020-07,100.0,165.0,2500.0,354.5,631.8571428571429,12.0,8.333333333333332,95.28571428571429,14.0,0.0,155.0,5137.642857142857,-36.36363636363637,
3968,Serviced apartment,Entire home/apt,7,2020-05,100.0,200.0,999.0,599.0,588.375,5.0,20.0,94.625,8.0,0.0,50.0,1493.5,,
3969,Serviced apartment,Entire home/apt,7,2020-06,100.0,114.0,999.0,260.0,436.84615384615387,7.0,14.285714285714285,95.54545454545455,13.0,0.0,156.0,2492.923076923077,62.5,
3970,Serviced apartment,Entire home/apt,7,2020-07,100.0,459.0,999.0,899.0,831.2,3.0,0.0,95.6,5.0,0.0,11.0,1382.0,-61.53846153846154,
3971,Serviced apartment,Entire home/apt,8,2020-05,100.0,161.0,1101.0,403.0,591.5,5.0,0.0,94.5,8.0,0.0,113.0,5267.125,,
